PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-06-08T12:00:00Z,2021-06-08T11:00:00Z,PT60M,26.4,125,0.0,11.4,175,807,756,931,20.9,39.0,0.0,983.7,316,2.1,20,0.09
2021-06-08T13:00:00Z,2021-06-08T12:00:00Z,PT60M,26.4,105,0.7,11.2,166,784,669,834,19.8,38.7,0.0,983.2,314,2.0,31,0.09
2021-06-08T14:00:00Z,2021-06-08T13:00:00Z,PT60M,26.2,94,0.9,11.0,145,757,549,694,18.7,38.7,0.0,982.7,319,2.1,43,0.09
2021-06-08T15:00:00Z,2021-06-08T14:00:00Z,PT60M,25.6,85,0.0,11.3,110,728,411,521,18.1,40.9,0.0,982.3,322,2.3,56,0.09
2021-06-08T16:00:00Z,2021-06-08T15:00:00Z,PT60M,24.5,77,3.9,11.9,103,528,208,311,17.8,45.3,0.0,982.2,327,2.3,68,0.09
2021-06-08T17:00:00Z,2021-06-08T16:00:00Z,PT60M,23.0,69,6.1,12.5,64,282,55,119,17.1,51.4,0.0,982.2,328,1.9,79,0.09
2021-06-08T18:00:00Z,2021-06-08T17:00:00Z,PT60M,21.4,61,12.7,12.6,7,3,0,8,15.9,57.4,0.0,982.2,317,1.2,91,0.09
2021-06-08T19:00:00Z,2021-06-08T18:00:00Z,PT60M,20.4,52,0.2,12.2,0,0,0,0,14.7,59.2,0.0,982.2,291,0.8,101,0.09
2021-06-08T20:00:00Z,2021-06-08T19:00:00Z,PT60M,20.1,41,0.0,11.7,0,0,0,0,14.1,58.3,0.0,982.4,298,1.0,110,0.09
2021-06-08T21:00:00Z,2021-06-08T20:00:00Z,PT60M,19.8,28,0.0,11.5,0,0,0,0,14.3,59.0,0.0,982.4,317,1.4,116,0.09
2021-06-08T22:00:00Z,2021-06-08T21:00:00Z,PT60M,19.3,13,0.0,12.0,0,0,0,0,14.9,62.8,0.0,982.3,327,1.6,121,0.09
2021-06-08T23:00:00Z,2021-06-08T22:00:00Z,PT60M,18.8,-3,0.0,13.0,0,0,0,0,15.5,68.9,0.0,982.0,325,1.6,122,0.09
2021-06-09T00:00:00Z,2021-06-08T23:00:00Z,PT60M,18.4,-19,0.0,13.9,0,0,0,0,16.1,75.1,0.0,981.6,309,1.6,119,0.09
2021-06-09T01:00:00Z,2021-06-09T00:00:00Z,PT60M,18.1,-33,0.0,14.3,0,0,0,0,16.6,78.5,0.0,981.2,306,1.7,114,0.09
2021-06-09T02:00:00Z,2021-06-09T01:00:00Z,PT60M,18.0,-45,14.6,14.6,0,0,0,0,17.3,80.7,0.0,980.8,321,2.0,106,0.09
2021-06-09T03:00:00Z,2021-06-09T02:00:00Z,PT60M,17.9,-56,28.8,15.3,0,0,0,0,18.3,85.0,0.0,980.9,323,2.4,97,0.09
2021-06-09T04:00:00Z,2021-06-09T03:00:00Z,PT60M,18.3,-65,37.3,16.2,15,4,0,16,19.2,87.1,0.0,981.1,318,2.4,86,0.09
2021-06-09T05:00:00Z,2021-06-09T04:00:00Z,PT60M,19.3,-73,35.2,16.4,127,3,1,128,19.6,83.7,0.0,981.4,318,2.2,75,0.09
2021-06-09T06:00:00Z,2021-06-09T05:00:00Z,PT60M,20.3,-80,11.1,16.1,178,358,176,354,19.8,76.7,0.0,981.6,324,2.2,63,0.09
2021-06-09T07:00:00Z,2021-06-09T06:00:00Z,PT60M,21.5,-88,0.0,15.5,145,696,442,587,20.2,68.9,0.0,981.8,337,2.7,51,0.09
2021-06-09T08:00:00Z,2021-06-09T07:00:00Z,PT60M,22.3,-98,0.7,15.5,176,733,574,750,20.6,65.5,0.0,981.9,350,3.7,38,0.09
2021-06-09T09:00:00Z,2021-06-09T08:00:00Z,PT60M,22.7,-111,0.0,15.8,175,793,708,883,21.0,65.2,0.0,982.0,358,4.3,27,0.09
2021-06-09T10:00:00Z,2021-06-09T09:00:00Z,PT60M,22.9,-139,0.0,15.6,164,834,799,963,21.8,63.4,0.0,982.1,2,4.1,17,0.09
2021-06-09T11:00:00Z,2021-06-09T10:00:00Z,PT60M,22.9,168,0.1,15.3,168,832,810,977,23.1,62.2,0.0,982.2,359,4.0,13,0.09
2021-06-09T12:00:00Z,2021-06-09T11:00:00Z,PT60M,22.8,125,3.2,15.3,226,723,678,904,24.4,62.6,0.0,982.2,352,4.2,20,0.09
2021-06-09T13:00:00Z,2021-06-09T12:00:00Z,PT60M,22.8,105,2.7,15.3,220,688,586,805,24.4,62.8,0.0,981.9,353,4.4,31,0.09
2021-06-09T14:00:00Z,2021-06-09T13:00:00Z,PT60M,22.6,93,0.0,15.2,162,718,521,683,23.7,63.0,0.0,981.7,353,4.1,43,0.09
2021-06-09T15:00:00Z,2021-06-09T14:00:00Z,PT60M,22.3,85,12.8,15.2,227,363,217,444,23.7,64.3,0.0,981.6,344,3.6,56,0.09
2021-06-09T16:00:00Z,2021-06-09T15:00:00Z,PT60M,21.8,77,34.5,15.4,186,42,17,204,24.1,67.0,0.0,981.6,332,3.3,68,0.09
2021-06-09T17:00:00Z,2021-06-09T16:00:00Z,PT60M,21.0,69,59.9,15.8,45,0,0,45,24.6,72.2,0.0,981.8,322,3.1,79,0.09
2021-06-09T18:00:00Z,2021-06-09T17:00:00Z,PT60M,20.0,61,68.6,16.4,4,0,0,4,24.8,79.8,0.0,982.1,316,2.8,90,0.09
2021-06-09T19:00:00Z,2021-06-09T18:00:00Z,PT60M,19.3,52,56.4,16.7,0,0,0,0,24.7,85.2,0.0,982.3,310,2.6,101,0.09
2021-06-09T20:00:00Z,2021-06-09T19:00:00Z,PT60M,18.9,41,25.5,16.7,0,0,0,0,25.1,86.8,0.0,982.4,306,2.7,109,0.09
2021-06-09T21:00:00Z,2021-06-09T20:00:00Z,PT60M,18.7,28,56.9,16.6,0,0,0,0,25.8,87.6,0.0,982.2,301,2.7,116,0.09
2021-06-09T22:00:00Z,2021-06-09T21:00:00Z,PT60M,18.6,13,62.1,16.6,0,0,0,0,26.4,87.9,0.0,981.9,295,2.8,121,0.09
2021-06-09T23:00:00Z,2021-06-09T22:00:00Z,PT60M,18.5,-3,84.2,16.3,0,0,0,0,26.2,86.7,0.0,981.4,291,2.4,122,0.09
2021-06-10T00:00:00Z,2021-06-09T23:00:00Z,PT60M,18.5,-19,67.4,15.7,0,0,0,0,26.1,83.8,0.0,981.1,292,1.9,119,0.09
2021-06-10T01:00:00Z,2021-06-10T00:00:00Z,PT60M,18.2,-33,3.6,15.0,0,0,0,0,26.2,81.8,0.0,980.9,285,1.7,114,0.09
2021-06-10T02:00:00Z,2021-06-10T01:00:00Z,PT60M,17.8,-45,0.0,14.6,0,0,0,0,26.2,81.4,0.0,980.6,270,1.5,106,0.09
2021-06-10T03:00:00Z,2021-06-10T02:00:00Z,PT60M,17.6,-56,0.0,14.3,0,0,0,0,26.2,80.6,0.0,980.5,268,1.8,97,0.09
2021-06-10T04:00:00Z,2021-06-10T03:00:00Z,PT60M,18.0,-65,43.5,14.1,12,0,0,12,26.3,77.7,0.0,980.7,269,2.2,86,0.09
2021-06-10T05:00:00Z,2021-06-10T04:00:00Z,PT60M,19.2,-73,69.1,13.8,58,0,0,58,26.3,70.9,0.0,980.9,276,2.2,75,0.09
2021-06-10T06:00:00Z,2021-06-10T05:00:00Z,PT60M,20.5,-80,47.0,13.6,197,25,14,211,26.3,64.6,0.0,981.1,301,2.7,63,0.09
2021-06-10T07:00:00Z,2021-06-10T06:00:00Z,PT60M,21.4,-88,5.8,13.8,210,516,334,545,26.0,61.9,0.0,981.4,318,3.9,51,0.09
2021-06-10T08:00:00Z,2021-06-10T07:00:00Z,PT60M,22.1,-97,0.3,14.2,187,708,554,741,25.5,61.2,0.0,981.6,324,4.8,38,0.09
2021-06-10T09:00:00Z,2021-06-10T08:00:00Z,PT60M,22.5,-111,0.0,14.4,193,762,680,873,24.7,60.0,0.0,982.0,330,5.1,27,0.09
2021-06-10T10:00:00Z,2021-06-10T09:00:00Z,PT60M,22.8,-138,0.0,14.2,185,805,771,955,24.2,58.2,0.0,982.2,334,5.1,17,0.09
2021-06-10T11:00:00Z,2021-06-10T10:00:00Z,PT60M,23.0,168,0.0,14.1,180,817,796,976,23.9,57.4,0.0,982.3,337,5.1,13,0.09
2021-06-10T12:00:00Z,2021-06-10T11:00:00Z,PT60M,22.7,125,0.6,14.2,185,793,744,929,24.1,58.7,0.0,982.2,338,5.2,20,0.09
2021-06-10T13:00:00Z,2021-06-10T12:00:00Z,PT60M,22.5,105,5.6,14.2,255,625,536,791,24.1,59.5,0.0,982.2,338,4.9,31,0.09
2021-06-10T14:00:00Z,2021-06-10T13:00:00Z,PT60M,22.5,93,5.7,14.2,227,588,426,652,24.1,59.5,0.0,982.0,337,4.4,43,0.09
2021-06-10T15:00:00Z,2021-06-10T14:00:00Z,PT60M,22.3,85,0.6,14.2,132,664,376,509,24.6,60.3,0.0,981.9,333,3.7,56,0.09
2021-06-10T16:00:00Z,2021-06-10T15:00:00Z,PT60M,21.7,77,0.5,14.2,98,555,215,312,25.1,62.0,0.0,981.9,326,2.9,68,0.09
2021-06-10T17:00:00Z,2021-06-10T16:00:00Z,PT60M,21.0,69,1.9,14.2,54,346,71,125,25.0,64.8,0.0,982.1,320,2.1,79,0.09
2021-06-10T18:00:00Z,2021-06-10T17:00:00Z,PT60M,20.0,61,12.2,14.1,7,2,0,7,24.1,68.8,0.0,982.3,317,1.5,90,0.09
2021-06-10T19:00:00Z,2021-06-10T18:00:00Z,PT60M,19.2,52,0.0,13.9,0,0,0,0,22.9,71.1,0.0,982.7,314,1.1,101,0.09
2021-06-10T20:00:00Z,2021-06-10T19:00:00Z,PT60M,19.0,41,0.0,13.4,0,0,0,0,22.1,70.4,0.0,983.0,293,1.0,109,0.09
2021-06-10T21:00:00Z,2021-06-10T20:00:00Z,PT60M,18.8,28,0.0,13.0,0,0,0,0,21.6,68.9,0.0,983.0,268,1.2,116,0.09
2021-06-10T22:00:00Z,2021-06-10T21:00:00Z,PT60M,18.7,13,0.0,12.5,0,0,0,0,21.5,67.3,0.0,982.8,254,1.4,120,0.09
2021-06-10T23:00:00Z,2021-06-10T22:00:00Z,PT60M,18.5,-3,0.0,12.1,0,0,0,0,21.8,66.2,0.0,982.5,247,1.6,121,0.09
2021-06-11T00:00:00Z,2021-06-10T23:00:00Z,PT60M,18.3,-19,0.0,11.8,0,0,0,0,21.7,65.7,0.0,982.2,255,1.6,119,0.09
2021-06-11T01:00:00Z,2021-06-11T00:00:00Z,PT60M,18.2,-33,0.0,11.7,0,0,0,0,21.6,65.9,0.0,981.9,267,1.6,114,0.09
2021-06-11T02:00:00Z,2021-06-11T01:00:00Z,PT60M,18.0,-45,0.0,11.6,0,0,0,0,21.7,66.3,0.0,981.7,268,1.6,106,0.09
2021-06-11T03:00:00Z,2021-06-11T02:00:00Z,PT60M,17.8,-56,0.0,11.5,0,0,0,0,21.6,66.3,0.0,981.7,263,1.5,97,0.09
2021-06-11T04:00:00Z,2021-06-11T03:00:00Z,PT60M,18.2,-64,22.6,11.5,26,8,1,27,21.3,64.8,0.0,981.9,257,1.5,86,0.09
2021-06-11T05:00:00Z,2021-06-11T04:00:00Z,PT60M,19.5,-72,19.0,11.6,113,178,57,170,20.9,60.5,0.0,982.3,263,1.4,75,0.09
2021-06-11T06:00:00Z,2021-06-11T05:00:00Z,PT60M,20.9,-80,0.1,11.6,98,664,306,403,20.9,55.3,0.0,982.8,292,1.5,63,0.09
2021-06-11T07:00:00Z,2021-06-11T06:00:00Z,PT60M,22.0,-88,0.0,11.7,118,757,480,599,21.1,52.0,0.0,983.0,321,2.2,51,0.09
2021-06-11T08:00:00Z,2021-06-11T07:00:00Z,PT60M,22.8,-97,0.0,12.0,133,809,633,766,21.6,50.6,0.0,983.1,335,2.8,38,0.09
2021-06-11T09:00:00Z,2021-06-11T08:00:00Z,PT60M,23.4,-111,0.0,12.4,144,838,749,893,22.3,50.2,0.0,983.3,341,3.3,27,0.09
2021-06-11T10:00:00Z,2021-06-11T09:00:00Z,PT60M,23.6,-138,0.0,12.7,148,855,820,968,22.8,50.5,0.0,983.4,344,3.7,16,0.09
2021-06-11T11:00:00Z,2021-06-11T10:00:00Z,PT60M,23.6,168,0.0,13.0,151,856,833,984,23.6,51.6,0.0,983.4,342,4.0,13,0.09
2021-06-11T12:00:00Z,2021-06-11T11:00:00Z,PT60M,23.5,125,0.0,13.3,152,839,787,939,24.6,53.0,0.0,983.4,337,3.7,20,0.09
2021-06-11T13:00:00Z,2021-06-11T12:00:00Z,PT60M,23.1,105,2.6,13.5,200,719,613,813,25.4,54.6,0.0,983.3,334,3.1,31,0.09
2021-06-11T14:00:00Z,2021-06-11T13:00:00Z,PT60M,22.7,93,0.0,13.5,146,747,544,690,25.6,56.0,0.0,983.2,330,2.5,43,0.09
2021-06-11T15:00:00Z,2021-06-11T14:00:00Z,PT60M,22.6,85,0.0,13.5,126,677,385,511,25.2,56.4,0.0,982.9,327,2.2,55,0.09
2021-06-11T16:00:00Z,2021-06-11T15:00:00Z,PT60M,22.6,77,0.0,13.5,97,560,217,314,24.7,56.7,0.0,982.7,333,2.3,67,0.09
2021-06-11T17:00:00Z,2021-06-11T16:00:00Z,PT60M,22.0,69,1.7,14.0,56,331,69,124,24.7,60.3,0.0,982.9,343,2.3,79,0.09
2021-06-11T18:00:00Z,2021-06-11T17:00:00Z,PT60M,20.6,61,4.1,14.6,8,7,1,9,24.5,68.2,0.0,983.3,340,1.9,90,0.09
2021-06-11T19:00:00Z,2021-06-11T18:00:00Z,PT60M,19.6,52,0.0,14.9,0,0,0,0,24.1,74.3,0.0,983.8,315,1.4,100,0.09
2021-06-11T20:00:00Z,2021-06-11T19:00:00Z,PT60M,19.3,41,0.0,14.9,0,0,0,0,23.9,75.6,0.0,984.3,299,1.3,109,0.09
2021-06-11T21:00:00Z,2021-06-11T20:00:00Z,PT60M,19.1,28,0.0,14.7,0,0,0,0,23.9,75.9,0.0,984.6,286,1.4,116,0.09
2021-06-11T22:00:00Z,2021-06-11T21:00:00Z,PT60M,18.9,13,0.0,14.4,0,0,0,0,24.0,75.0,0.0,984.5,272,1.5,120,0.09
2021-06-11T23:00:00Z,2021-06-11T22:00:00Z,PT60M,18.7,-3,0.0,14.0,0,0,0,0,24.1,74.0,0.0,984.4,266,1.5,121,0.09
2021-06-12T00:00:00Z,2021-06-11T23:00:00Z,PT60M,18.6,-19,0.0,13.9,0,0,0,0,24.0,74.0,0.0,984.2,261,1.6,119,0.09
2021-06-12T01:00:00Z,2021-06-12T00:00:00Z,PT60M,18.4,-33,0.0,13.7,0,0,0,0,23.8,73.9,0.0,984.0,263,1.6,114,0.09
2021-06-12T02:00:00Z,2021-06-12T01:00:00Z,PT60M,18.3,-45,0.0,13.5,0,0,0,0,23.7,73.5,0.0,983.8,266,1.4,106,0.09
2021-06-12T03:00:00Z,2021-06-12T02:00:00Z,PT60M,18.2,-56,0.0,13.3,0,0,0,0,23.5,72.9,0.0,983.7,254,1.3,97,0.09
2021-06-12T04:00:00Z,2021-06-12T03:00:00Z,PT60M,18.7,-64,24.3,13.1,24,7,1,25,23.0,69.9,0.0,983.9,237,1.2,86,0.09
2021-06-12T05:00:00Z,2021-06-12T04:00:00Z,PT60M,20.1,-72,22.3,12.8,119,128,43,161,22.4,63.0,0.0,984.2,247,1.0,75,0.09
2021-06-12T06:00:00Z,2021-06-12T05:00:00Z,PT60M,21.5,-80,0.5,12.5,104,639,295,399,21.7,56.5,0.0,984.5,315,1.1,63,0.09
2021-06-12T07:00:00Z,2021-06-12T06:00:00Z,PT60M,22.5,-88,0.0,12.3,122,748,475,597,21.3,52.5,0.0,984.8,341,2.2,51,0.09
2021-06-12T08:00:00Z,2021-06-12T07:00:00Z,PT60M,23.3,-97,0.0,12.4,137,804,629,766,21.3,50.6,0.0,985.1,348,2.8,38,0.09
2021-06-12T09:00:00Z,2021-06-12T08:00:00Z,PT60M,23.7,-111,0.0,12.7,146,837,748,894,21.6,50.0,0.0,985.3,353,3.4,27,0.09
2021-06-12T10:00:00Z,2021-06-12T09:00:00Z,PT60M,23.9,-138,0.0,13.0,151,854,818,969,22.2,50.5,0.0,985.3,357,3.8,16,0.09
2021-06-12T11:00:00Z,2021-06-12T10:00:00Z,PT60M,23.9,168,0.3,13.3,160,843,821,981,23.3,51.4,0.0,985.2,0,3.7,13,0.09
2021-06-12T12:00:00Z,2021-06-12T11:00:00Z,PT60M,23.8,125,3.7,13.3,216,733,691,907,24.3,51.9,0.0,985.0,2,3.5,20,0.09
2021-06-12T13:00:00Z,2021-06-12T12:00:00Z,PT60M,23.6,105,18.0,13.4,403,335,288,691,24.9,53.0,0.0,984.9,6,3.4,31,0.09
2021-06-12T14:00:00Z,2021-06-12T13:00:00Z,PT60M,23.2,93,4.3,13.4,198,647,467,665,24.9,54.4,0.0,984.8,8,2.8,43,0.09
2021-06-12T15:00:00Z,2021-06-12T14:00:00Z,PT60M,23.0,85,0.5,13.4,125,685,389,514,24.4,54.6,0.0,984.5,3,2.2,55,0.09
2021-06-12T16:00:00Z,2021-06-12T15:00:00Z,PT60M,22.9,77,0.6,13.5,96,569,222,317,23.9,55.4,0.0,984.4,356,2.2,67,0.09
2021-06-12T17:00:00Z,2021-06-12T16:00:00Z,PT60M,22.1,69,2.3,13.9,56,345,71,127,23.6,59.5,0.0,984.6,347,2.1,79,0.09
2021-06-12T18:00:00Z,2021-06-12T17:00:00Z,PT60M,20.8,61,30.9,14.5,8,2,0,8,23.3,67.0,0.0,984.8,329,1.7,90,0.09
2021-06-12T19:00:00Z,2021-06-12T18:00:00Z,PT60M,19.8,52,0.3,14.7,0,0,0,0,23.0,72.5,0.0,985.1,304,1.3,100,0.09
2021-06-12T20:00:00Z,2021-06-12T19:00:00Z,PT60M,19.5,41,0.0,14.6,0,0,0,0,22.9,73.0,0.0,985.5,267,1.2,109,0.09
2021-06-12T21:00:00Z,2021-06-12T20:00:00Z,PT60M,19.4,28,0.0,14.2,0,0,0,0,22.8,72.0,0.0,985.6,256,1.4,116,0.09
2021-06-12T22:00:00Z,2021-06-12T21:00:00Z,PT60M,19.2,13,0.0,14.0,0,0,0,0,22.9,71.8,0.0,985.6,278,1.4,120,0.09
2021-06-12T23:00:00Z,2021-06-12T22:00:00Z,PT60M,19.0,-3,0.0,13.9,0,0,0,0,22.9,72.6,0.0,985.3,292,1.6,121,0.09
2021-06-13T00:00:00Z,2021-06-12T23:00:00Z,PT60M,18.8,-19,0.0,13.9,0,0,0,0,22.4,73.4,0.0,985.0,283,1.6,119,0.09
2021-06-13T01:00:00Z,2021-06-13T00:00:00Z,PT60M,18.6,-33,0.0,13.7,0,0,0,0,21.6,73.4,0.0,984.6,268,1.5,114,0.09
2021-06-13T02:00:00Z,2021-06-13T01:00:00Z,PT60M,18.4,-45,0.0,13.4,0,0,0,0,21.0,72.8,0.0,984.1,268,1.2,106,0.09
2021-06-13T03:00:00Z,2021-06-13T02:00:00Z,PT60M,18.2,-55,0.0,13.2,0,0,0,0,20.7,72.4,0.0,983.9,273,1.0,97,0.09
2021-06-13T04:00:00Z,2021-06-13T03:00:00Z,PT60M,18.6,-64,30.2,13.0,21,8,1,22,20.6,70.1,0.0,983.9,253,1.0,86,0.09
2021-06-13T05:00:00Z,2021-06-13T04:00:00Z,PT60M,19.9,-72,27.1,12.9,123,88,29,153,20.8,63.9,0.0,984.2,254,1.0,75,0.09
2021-06-13T06:00:00Z,2021-06-13T05:00:00Z,PT60M,21.3,-80,4.9,12.8,131,536,254,384,21.0,58.3,0.0,984.7,310,1.3,63,0.09
2021-06-13T07:00:00Z,2021-06-13T06:00:00Z,PT60M,22.3,-88,0.0,13.0,124,743,472,596,21.0,55.6,0.0,984.9,338,2.2,51,0.09
2021-06-13T08:00:00Z,2021-06-13T07:00:00Z,PT60M,23.0,-97,0.0,13.0,140,797,624,764,21.2,53.4,0.0,985.0,346,2.6,38,0.09
2021-06-13T09:00:00Z,2021-06-13T08:00:00Z,PT60M,23.7,-111,0.0,12.9,151,828,740,891,21.7,51.0,0.0,985.0,355,3.0,27,0.09
2021-06-13T10:00:00Z,2021-06-13T09:00:00Z,PT60M,24.0,-138,3.9,13.1,222,738,706,928,22.7,50.5,0.0,984.9,0,3.5,16,0.09
2021-06-13T11:00:00Z,2021-06-13T10:00:00Z,PT60M,23.8,169,35.1,13.6,441,200,195,637,24.3,52.8,0.0,984.8,355,3.6,13,0.09
2021-06-13T12:00:00Z,2021-06-13T11:00:00Z,PT60M,23.1,124,38.0,14.2,473,111,102,574,26.3,57.2,0.0,984.6,347,3.6,20,0.09
2021-06-13T13:00:00Z,2021-06-13T12:00:00Z,PT60M,22.3,105,7.1,14.6,296,549,467,763,27.3,62.0,0.0,984.5,343,3.1,31,0.09
2021-06-13T14:00:00Z,2021-06-13T13:00:00Z,PT60M,21.9,93,51.1,14.7,247,119,95,342,27.1,63.7,0.0,984.3,341,2.6,43,0.09
2021-06-13T15:00:00Z,2021-06-13T14:00:00Z,PT60M,22.0,85,24.8,14.7,251,224,115,366,26.3,63.3,0.0,984.1,339,2.4,55,0.09
2021-06-13T16:00:00Z,2021-06-13T15:00:00Z,PT60M,21.9,77,0.1,14.5,109,503,196,306,25.3,63.1,0.0,984.0,336,2.4,67,0.09
2021-06-13T17:00:00Z,2021-06-13T16:00:00Z,PT60M,21.5,69,3.1,14.5,60,288,61,120,24.1,64.6,0.0,984.0,334,2.1,79,0.09
2021-06-13T18:00:00Z,2021-06-13T17:00:00Z,PT60M,20.7,61,41.2,14.8,6,1,0,6,23.0,69.0,0.0,984.0,321,1.8,90,0.09
2021-06-13T19:00:00Z,2021-06-13T18:00:00Z,PT60M,19.9,52,0.3,14.9,0,0,0,0,22.1,73.0,0.0,984.0,298,1.7,100,0.09
2021-06-13T20:00:00Z,2021-06-13T19:00:00Z,PT60M,19.3,41,0.0,14.8,0,0,0,0,21.6,75.1,0.0,984.1,286,2.0,109,0.09
2021-06-13T21:00:00Z,2021-06-13T20:00:00Z,PT60M,19.0,28,0.0,14.8,0,0,0,0,21.5,76.7,0.0,984.0,284,2.3,116,0.09
2021-06-13T22:00:00Z,2021-06-13T21:00:00Z,PT60M,18.8,13,0.0,14.7,0,0,0,0,21.3,77.4,0.0,983.6,278,2.5,120,0.09
2021-06-13T23:00:00Z,2021-06-13T22:00:00Z,PT60M,18.6,-3,0.0,14.3,0,0,0,0,21.0,76.0,0.0,983.1,269,2.4,121,0.09
2021-06-14T00:00:00Z,2021-06-13T23:00:00Z,PT60M,18.5,-19,0.0,13.6,0,0,0,0,20.9,73.3,0.0,982.7,262,2.2,119,0.09
2021-06-14T01:00:00Z,2021-06-14T00:00:00Z,PT60M,18.4,-33,0.0,13.0,0,0,0,0,20.8,70.8,0.0,982.3,259,1.9,114,0.09
2021-06-14T02:00:00Z,2021-06-14T01:00:00Z,PT60M,18.4,-45,0.0,12.6,0,0,0,0,21.2,68.9,0.0,981.9,259,1.8,106,0.09
2021-06-14T03:00:00Z,2021-06-14T02:00:00Z,PT60M,18.4,-55,0.0,12.1,0,0,0,0,22.0,67.0,0.0,981.5,258,1.9,97,0.09
2021-06-14T04:00:00Z,2021-06-14T03:00:00Z,PT60M,18.9,-64,22.7,11.9,25,7,1,26,23.0,63.7,0.0,981.6,251,1.9,86,0.09
2021-06-14T05:00:00Z,2021-06-14T04:00:00Z,PT60M,20.4,-72,23.5,11.8,123,96,32,155,24.2,57.8,0.0,981.9,263,1.7,75,0.09
2021-06-14T06:00:00Z,2021-06-14T05:00:00Z,PT60M,21.9,-80,0.5,12.1,111,607,280,391,25.2,53.8,0.0,982.0,296,2.2,63,0.09
2021-06-14T07:00:00Z,2021-06-14T06:00:00Z,PT60M,22.8,-88,0.0,12.9,137,702,445,583,26.0,53.8,0.0,982.0,312,3.4,51,0.09
2021-06-14T08:00:00Z,2021-06-14T07:00:00Z,PT60M,23.3,-97,0.0,13.7,164,744,582,746,26.4,54.9,0.0,981.9,322,4.1,38,0.09
2021-06-14T09:00:00Z,2021-06-14T08:00:00Z,PT60M,23.6,-110,0.2,14.4,191,757,676,867,26.8,56.3,0.0,982.0,336,4.8,27,0.09
2021-06-14T10:00:00Z,2021-06-14T09:00:00Z,PT60M,23.6,-137,16.2,15.0,455,350,333,789,27.1,58.9,0.0,982.1,355,5.1,16,0.09
2021-06-14T11:00:00Z,2021-06-14T10:00:00Z,PT60M,23.0,169,42.8,15.6,499,52,51,549,27.4,63.0,0.0,982.3,10,4.9,13,0.09
2021-06-14T12:00:00Z,2021-06-14T11:00:00Z,PT60M,22.4,124,53.0,16.0,431,0,0,431,28.0,67.1,0.0,982.4,12,4.5,20,0.09
2021-06-14T13:00:00Z,2021-06-14T12:00:00Z,PT60M,21.8,104,52.1,16.2,399,0,0,399,28.4,70.5,0.0,982.4,8,4.3,31,0.09
2021-06-14T14:00:00Z,2021-06-14T13:00:00Z,PT60M,21.2,93,78.9,16.3,143,0,0,143,28.2,73.6,0.0,982.3,8,4.1,43,0.09
2021-06-14T15:00:00Z,2021-06-14T14:00:00Z,PT60M,20.6,85,80.3,16.1,97,0,0,97,26.9,75.7,0.0,982.1,11,3.4,55,0.09
2021-06-14T16:00:00Z,2021-06-14T15:00:00Z,PT60M,20.1,77,58.2,15.9,122,0,0,122,24.6,76.9,0.0,981.9,13,2.9,67,0.09
2021-06-14T17:00:00Z,2021-06-14T16:00:00Z,PT60M,19.7,69,25.4,15.8,86,7,1,87,22.3,78.3,0.0,981.9,14,2.7,79,0.09
2021-06-14T18:00:00Z,2021-06-14T17:00:00Z,PT60M,19.2,61,43.6,15.8,8,0,0,8,21.0,80.8,0.0,982.1,16,2.5,90,0.09
2021-06-14T19:00:00Z,2021-06-14T18:00:00Z,PT60M,19.0,52,50.3,15.8,0,0,0,0,20.6,81.9,0.0,982.3,19,2.2,100,0.09
2021-06-14T20:00:00Z,2021-06-14T19:00:00Z,PT60M,18.9,41,21.9,15.6,0,0,0,0,20.6,81.2,0.0,982.4,23,2.0,109,0.09
2021-06-14T21:00:00Z,2021-06-14T20:00:00Z,PT60M,18.6,28,0.0,15.4,0,0,0,0,21.0,81.7,0.0,982.3,29,1.8,116,0.09
2021-06-14T22:00:00Z,2021-06-14T21:00:00Z,PT60M,18.3,13,0.0,15.3,0,0,0,0,21.3,82.8,0.0,982.1,32,1.7,120,0.09
2021-06-14T23:00:00Z,2021-06-14T22:00:00Z,PT60M,18.1,-3,12.7,15.1,0,0,0,0,21.4,82.7,0.0,981.9,26,1.4,121,0.09
2021-06-15T00:00:00Z,2021-06-14T23:00:00Z,PT60M,18.0,-19,53.0,14.8,0,0,0,0,21.7,81.8,0.0,981.9,19,1.3,119,0.09
2021-06-15T01:00:00Z,2021-06-15T00:00:00Z,PT60M,17.8,-33,28.0,14.5,0,0,0,0,21.8,81.2,0.0,981.9,15,1.7,114,0.09
2021-06-15T02:00:00Z,2021-06-15T01:00:00Z,PT60M,17.5,-45,24.4,14.2,0,0,0,0,22.3,81.3,0.0,982.0,3,2.2,106,0.09
2021-06-15T03:00:00Z,2021-06-15T02:00:00Z,PT60M,17.2,-55,65.6,14.0,0,0,0,0,23.4,81.6,0.0,982.2,354,2.5,97,0.09
2021-06-15T04:00:00Z,2021-06-15T03:00:00Z,PT60M,17.3,-64,80.8,14.0,4,0,0,4,24.4,81.1,0.0,982.6,347,2.6,86,0.09
2021-06-15T05:00:00Z,2021-06-15T04:00:00Z,PT60M,17.6,-72,77.7,14.1,42,36,14,56,24.5,80.4,0.0,983.1,340,2.6,75,0.09
